group,names,scores,logfoldchanges,pvals,pvals_adj
1,ENSG00000120265,0.011237628,,0.9910372683613033,1.0
1,ENSG00000105821,0.0111778695,,0.9910851184098335,1.0
1,ENSG00000169733,0.011038314,,0.991196071064008,1.0
1,ENSG00000105499,0.0068161557,,0.9945637178756255,1.0
1,ENSG00000112079,0.004710279,,0.9962432859106407,1.0
1,ENSG00000132463,8.102224e-05,,0.9999353787243895,1.0
1,ENSG00000100362,0.0,,1.0,1.0
1,ENSG00000228495,0.0,,1.0,1.0
1,ENSG00000104635,0.0,,1.0,1.0
1,ENSG00000162545,0.0,,1.0,1.0
1,ENSG00000088876,0.0,,1.0,1.0
1,ENSG00000215915,0.0,,1.0,1.0
1,ENSG00000146215,0.0,,1.0,1.0
1,ENSG00000225265,0.0,,1.0,1.0
1,ENSG00000159958,0.0,,1.0,1.0
1,ENSG00000047648,0.0,,1.0,1.0
1,ENSG00000260655,0.0,,1.0,1.0
1,ENSG00000257275,0.0,,1.0,1.0
1,ENSG00000270019,0.0,,1.0,1.0
1,ENSG00000141753,0.0,,1.0,1.0
1,ENSG00000174788,0.0,,1.0,1.0
1,ENSG00000255240,0.0,,1.0,1.0
1,ENSG00000162188,0.0,,1.0,1.0
1,ENSG00000162367,0.0,,1.0,1.0
1,ENSG00000168778,0.0,,1.0,1.0
1,ENSG00000162366,0.0,,1.0,1.0
1,ENSG00000248099,0.0,,1.0,1.0
1,ENSG00000110987,0.0,,1.0,1.0
1,ENSG00000248367,0.0,,1.0,1.0
1,ENSG00000176293,0.0,,1.0,1.0
1,ENSG00000139174,0.0,,1.0,1.0
1,ENSG00000259207,0.0,,1.0,1.0
1,ENSG00000235621,0.0,,1.0,1.0
1,ENSG00000261079,0.0,,1.0,1.0
1,ENSG00000159189,0.0,,1.0,1.0
1,ENSG00000267279,0.0,,1.0,1.0
1,ENSG00000272918,0.0,,1.0,1.0
1,ENSG00000204991,0.0,,1.0,1.0
1,ENSG00000198826,0.0,,1.0,1.0
1,ENSG00000124225,0.0,,1.0,1.0
1,ENSG00000204001,0.0,,1.0,1.0
1,ENSG00000121988,0.0,,1.0,1.0
1,ENSG00000197557,0.0,,1.0,1.0
1,ENSG00000272282,0.0,,1.0,1.0
1,ENSG00000269038,0.0,,1.0,1.0
1,ENSG00000267731,0.0,,1.0,1.0
1,ENSG00000267166,0.0,,1.0,1.0
1,ENSG00000261737,0.0,,1.0,1.0
1,ENSG00000261218,0.0,,1.0,1.0
1,ENSG00000152969,0.0,,1.0,1.0
1,ENSG00000133056,0.0,,1.0,1.0
1,ENSG00000198756,0.0,,1.0,1.0
1,ENSG00000197880,0.0,,1.0,1.0
1,ENSG00000166091,0.0,,1.0,1.0
1,ENSG00000206172,0.0,,1.0,1.0
1,ENSG00000108370,0.0,,1.0,1.0
1,ENSG00000130787,0.0,,1.0,1.0
1,ENSG00000067840,0.0,,1.0,1.0
1,ENSG00000112195,0.0,,1.0,1.0
1,ENSG00000162620,0.0,,1.0,1.0
1,ENSG00000144120,0.0,,1.0,1.0
1,ENSG00000089685,0.0,,1.0,1.0
1,ENSG00000181104,0.0,,1.0,1.0
1,ENSG00000183134,0.0,,1.0,1.0
1,ENSG00000091972,0.0,,1.0,1.0
1,ENSG00000229729,0.0,,1.0,1.0
1,ENSG00000108691,0.0,,1.0,1.0
1,ENSG00000188389,0.0,,1.0,1.0
1,ENSG00000135414,0.0,,1.0,1.0
1,ENSG00000187815,0.0,,1.0,1.0
1,ENSG00000196466,0.0,,1.0,1.0
1,ENSG00000189298,0.0,,1.0,1.0
1,ENSG00000150455,0.0,,1.0,1.0
1,ENSG00000197353,0.0,,1.0,1.0
1,ENSG00000242252,-0.0007924184,,0.9993679872329693,1.0
1,ENSG00000271737,-0.0009723895,,0.9992243449138544,1.0
1,ENSG00000153391,-0.0021297445,,0.9983013605036051,1.0
1,ENSG00000259529,-0.0057383473,,0.9954231420163596,1.0
1,ENSG00000198467,-0.010892763,,0.9913126779976023,1.0
1,ENSG00000204310,-0.01261818,,0.9899358382697063,1.0
1,ENSG00000156384,-0.016833665,,0.9865745008958783,1.0
1,ENSG00000099785,-0.018972794,,0.9848688831366019,1.0
1,ENSG00000151532,-0.022737294,,0.981866566055648,1.0
1,ENSG00000163961,-0.028424278,,0.9773321290175244,1.0
1,ENSG00000168137,-0.029346772,,0.9765967913286229,1.0
1,ENSG00000141965,-0.030717447,,0.9755043651452318,1.0
1,ENSG00000177112,-0.036111027,,0.9712063764000313,1.0
1,ENSG00000100568,-0.036137898,,0.9711832777510325,1.0
1,ENSG00000110917,-0.039434206,,0.9685564995706655,1.0
1,ENSG00000134910,-0.045608412,,0.9636356832893119,1.0
1,ENSG00000169018,-0.04996002,,0.960169652964624,1.0
1,ENSG00000236514,-0.05248867,,0.9581522684728281,1.0
1,ENSG00000150995,-0.06712731,,0.9465013968103546,0.9968727331839417
1,ENSG00000149187,-0.068048574,,0.945767088629313,0.9966044676327143
1,ENSG00000131475,-0.07160272,,0.9429392682787409,0.9941287668610976
1,ENSG00000261242,-0.07383165,,0.941164385944816,0.9932654108650724
1,ENSG00000204323,-0.077858366,,0.9379635859970145,0.992002779608593
1,ENSG00000213231,-0.08135512,,0.9351872219430439,0.9904786173280558
1,ENSG00000267957,-0.092607826,,0.926237912633479,0.9860258106825662
1,ENSG00000137842,-0.09768097,,0.9222196711447195,0.9842693768046878
1,ENSG00000104812,-0.1014308,,0.9192368942273695,0.9815900648532754
1,ENSG00000010295,-0.10538619,,0.9160987757595183,0.9792455020721599
1,ENSG00000167460,-0.1077467,,0.9142296665129808,0.9777505131312271
1,ENSG00000110697,-0.11056685,,0.911992710050447,0.9763631383229413
1,ENSG00000178927,-0.12237032,,0.9026422897471439,0.9668508649971984
1,ENSG00000007341,-0.1277653,,0.8983761501073189,0.9627775347720519
1,ENSG00000213390,-0.13036507,,0.8963159872543683,0.9610653361788325
1,ENSG00000130177,-0.13653937,,0.8914363189232989,0.956820594381516
1,ENSG00000118579,-0.14139262,,0.8876030947175827,0.953198568900846
1,ENSG00000196998,-0.14254442,,0.8866951628107709,0.9527158988215004
1,ENSG00000138071,-0.15602143,,0.8760653074402192,0.9417815358824498
1,ENSG00000198752,-0.16316672,,0.8704366182605905,0.9366997890965857
1,ENSG00000171469,-0.17241265,,0.863159537300604,0.9303140656175597
1,ENSG00000023228,-0.17408557,,0.8618530679466789,0.9293879995813175
1,ENSG00000102606,-0.17792206,,0.8588412182075338,0.9279815546661454
1,ENSG00000108039,-0.1788703,,0.8580926309763355,0.9277401077881504
1,ENSG00000179862,-0.17958894,,0.857532008760293,0.9276166133284169
1,ENSG00000153551,-0.17965609,,0.8574761995279845,0.9276166133284169
1,ENSG00000197619,-0.18501662,,0.8532727139249631,0.9244529194661488
1,ENSG00000173653,-0.18653886,,0.8520806084706088,0.9238077788107303
1,ENSG00000180626,-0.1878912,,0.8510081780702642,0.9234438611122762
1,ENSG00000006194,-0.18824844,,0.8507352316691487,0.9234438611122762
1,ENSG00000177409,-0.18857452,,0.8504831238247016,0.9234438611122762
1,ENSG00000179912,-0.19152051,,0.8481728031068823,0.9222936079833078
1,ENSG00000224470,-0.19541565,,0.8451349145591321,0.9194788830468835
1,ENSG00000162396,-0.19675688,,0.8440748056438794,0.919280632142548
1,ENSG00000171772,-0.20525666,,0.8374333579473558,0.9142327333435777
1,ENSG00000153814,-0.20642874,,0.8365188038655271,0.9139253808793719
1,ENSG00000168159,-0.20856598,,0.8348525211536695,0.9125847127602973
1,ENSG00000165533,-0.20979755,,0.833867561029664,0.9119877851682325
1,ENSG00000157350,-0.21418446,,0.8304633569634167,0.9101808311023101
1,ENSG00000185347,-0.2153814,,0.8295365622093034,0.9099330847800906
1,ENSG00000116906,-0.21670464,,0.8285045449958112,0.9099330847800906
1,ENSG00000165629,-0.21950197,,0.8263277212507173,0.9089809669251414
1,ENSG00000108061,-0.22227664,,0.8241644212853995,0.9075854093434341
1,ENSG00000188636,-0.22456607,,0.8223891684990896,0.9061106533091772
1,ENSG00000139173,-0.22656684,,0.8208265375177888,0.9053490153725929
1,ENSG00000079739,-0.22875978,,0.8191225626539564,0.9039493814099424
1,ENSG00000260349,-0.23125964,,0.8171881209505218,0.9033601822560384
1,ENSG00000164008,-0.2386177,,0.8114797113028851,0.8992629195535181
1,ENSG00000106009,-0.24303892,,0.8080470591853425,0.8964878745259699
1,ENSG00000092330,-0.2462518,,0.8055658875521245,0.8942125610754886
1,ENSG00000247271,-0.24642588,,0.8054267189726041,0.8942125610754886
1,ENSG00000122644,-0.24930128,,0.803203940671372,0.893021823817609
1,ENSG00000233527,-0.25385213,,0.7996824459600362,0.8905359714388827
1,ENSG00000100281,-0.25559825,,0.7983415961574276,0.8895194835469891
1,ENSG00000136244,-0.26403132,,0.7918317427866581,0.8838519434025592
1,ENSG00000115762,-0.27258632,,0.7852578646641818,0.8782378055824379
1,ENSG00000069998,-0.27333602,,0.784678464107243,0.8780623847145131
1,ENSG00000143363,-0.2744005,,0.7838539348318253,0.8776123257438218
1,ENSG00000179134,-0.2767247,,0.782073561774226,0.8760910303864375
1,ENSG00000271335,-0.28775823,,0.7735898744335785,0.8683452265281372
1,ENSG00000184083,-0.2905556,,0.7714667959659265,0.8665448659552407
1,ENSG00000139613,-0.2906553,,0.7713984600539608,0.8665448659552407
1,ENSG00000088766,-0.29438102,,0.7685636234076367,0.8652182322578748
1,ENSG00000171503,-0.30230072,,0.7625115511857632,0.8597390143049463
1,ENSG00000176222,-0.30719155,,0.7587776082205386,0.85710939133392
1,ENSG00000140365,-0.307798,,0.7583321526981714,0.85710939133392
1,ENSG00000004777,-0.3149571,,0.7528882062730313,0.8516612371449968
1,ENSG00000163464,-0.3181433,,0.7504620490244769,0.8493791600614722
1,ENSG00000130717,-0.31885198,,0.7499341789927334,0.8492442637312806
1,ENSG00000129116,-0.323209,,0.7466187348482887,0.8464122918792928
1,ENSG00000162408,-0.32816482,,0.7428849155260899,0.8426391126982614
1,ENSG00000198429,-0.33587563,,0.7370547767229003,0.8369397956449108
1,ENSG00000124193,-0.3422924,,0.7322358675123048,0.8323775342946222
1,ENSG00000198899,-0.34230572,,0.7322231172894067,0.8323775342946222
1,ENSG00000108264,-0.34491336,,0.7302566009319933,0.8314921735543463
1,ENSG00000198218,-0.34759164,,0.7282694051577644,0.8296841139900408
1,ENSG00000186132,-0.35340562,,0.7238859787608007,0.826048909316279
1,ENSG00000173230,-0.3581277,,0.7203579781733405,0.8229268161870267
1,ENSG00000142507,-0.3589397,,0.7197548457538894,0.8226900822203422
1,ENSG00000049249,-0.3723725,,0.7097360435323008,0.8134749424221906
1,ENSG00000161914,-0.37453532,,0.708101768631547,0.8120504830112332
1,ENSG00000160714,-0.38142356,,0.7029969700996872,0.807979924705282
1,ENSG00000116044,-0.3850476,,0.7003184806005991,0.8053468747581876
1,ENSG00000197386,-0.3883237,,0.6978925005092261,0.8034463246859679
1,ENSG00000153561,-0.39572015,,0.6924350184315653,0.7984905484466108
1,ENSG00000116874,-0.39639875,,0.6919178102601826,0.7983371514273512
1,ENSG00000113140,-0.40302694,,0.6870386591176829,0.794030218935787
1,ENSG00000183060,-0.40480134,,0.6857295028314648,0.7929582119553611
1,ENSG00000163430,-0.40722516,,0.683951084037939,0.7913420671663904
1,ENSG00000055950,-0.41033068,,0.6816987957162353,0.7891755417818033
1,ENSG00000102225,-0.4179234,,0.6761247322950645,0.7840330322037635
1,ENSG00000127920,-0.43623823,,0.6627803695822021,0.7702783042459821
1,ENSG00000140682,-0.4418117,,0.6587410599991663,0.7673004050887151
1,ENSG00000267523,-0.4441113,,0.6570579894307425,0.7661989349254112
1,ENSG00000090238,-0.44517878,,0.6563340704853338,0.7657845022282558
1,ENSG00000157483,-0.44935325,,0.6532923155961532,0.7626637257352845
1,ENSG00000111644,-0.4647827,,0.6422109109129457,0.7526871251421889
1,ENSG00000172725,-0.4788985,,0.6321685029046389,0.7425925093475634
1,ENSG00000099889,-0.48208103,,0.6298320214487477,0.7406853087552335
1,ENSG00000272760,-0.4843095,,0.6283221912119981,0.7393281502483193
1,ENSG00000160741,-0.48524427,,0.6276566723044067,0.7389634929453581
1,ENSG00000168913,-0.48642045,,0.6268305221002282,0.7384091978028765
1,ENSG00000143373,-0.49102947,,0.6235536717376742,0.7353828205850663
1,ENSG00000100938,-0.49266478,,0.6224108143373377,0.7344518297518386
1,ENSG00000114735,-0.49287608,,0.6222560053879874,0.7344518297518386
1,ENSG00000137171,-0.49342486,,0.6218598238647073,0.7344518297518386
1,ENSG00000103269,-0.49587893,,0.6201012535636257,0.7333923761555003
1,ENSG00000138293,-0.5041603,,0.6143162529158811,0.727793143420297
1,ENSG00000134077,-0.5044272,,0.6141407983844731,0.727793143420297
1,ENSG00000146859,-0.5095737,,0.6105202578886486,0.724949197652921
1,ENSG00000101193,-0.51390463,,0.6074910162627316,0.7217646265259899
1,ENSG00000007376,-0.51517534,,0.6066044984925986,0.7211236543865102
1,ENSG00000166086,-0.5153937,,0.606407094240274,0.7211236543865102
1,ENSG00000249042,-0.51944196,,0.6035778299986871,0.7187591580156286
1,ENSG00000261064,-0.5218834,,0.6018751344329591,0.717142505362207
1,ENSG00000113845,-0.5292373,,0.5968242857952117,0.7115323384294033
1,ENSG00000104951,-0.551099,,0.5817480690747533,0.6947543031823777
1,ENSG00000120733,-0.5523453,,0.5808767072282149,0.6941125920760384
1,ENSG00000125962,-0.55266744,,0.5806418697710467,0.6941125920760384
1,ENSG00000173141,-0.5540505,,0.5797304977171638,0.6935405723985414
1,ENSG00000261766,-0.55812603,,0.576918729698666,0.6905743780609608
1,ENSG00000103591,-0.5646454,,0.5725013128270322,0.6860771211387386
1,ENSG00000160993,-0.5660271,,0.5715603337863004,0.6857404004664736
1,ENSG00000166797,-0.57412857,,0.5660720962962533,0.6803341909216971
1,ENSG00000135341,-0.5751402,,0.5653869754040639,0.6799040132463222
1,ENSG00000105327,-0.5754964,,0.5651445868616902,0.6799040132463222
1,ENSG00000141428,-0.57552224,,0.5651237292826765,0.6799040132463222
1,ENSG00000064490,-0.58072317,,0.5616186330356904,0.67693939643165
1,ENSG00000108829,-0.59048295,,0.5550594387158378,0.6701996011920459
1,ENSG00000178028,-0.5915276,,0.5543591055096417,0.6697431518889742
1,ENSG00000085978,-0.59619755,,0.5512400588508578,0.6664826828841937
1,ENSG00000172530,-0.59653395,,0.5510096374986191,0.6664826828841937
1,ENSG00000124098,-0.6027094,,0.5468907014094319,0.6626465758185419
1,ENSG00000173821,-0.6039951,,0.5460548976206835,0.662019881712824
1,ENSG00000270761,-0.60703653,,0.5439718560869099,0.6598794611492111
1,ENSG00000162191,-0.6148083,,0.5388923072722605,0.6552476386844688
1,ENSG00000106268,-0.6173498,,0.5372150681939931,0.654356923626681
1,ENSG00000085872,-0.618606,,0.5363679048602097,0.6537082148384256
1,ENSG00000185920,-0.6199363,,0.5354592172994594,0.6529837168710544
1,ENSG00000130414,-0.6279199,,0.5302677838631659,0.6474127231889887
1,ENSG00000165702,-0.6317156,,0.5277742821027991,0.6455061555088973
1,ENSG00000055211,-0.63586277,,0.5250809931761734,0.6425902849352699
1,ENSG00000125967,-0.6437973,,0.5198748708447558,0.6365939785594594
1,ENSG00000184209,-0.6441339,,0.5197082931193315,0.6365939785594594
1,ENSG00000162971,-0.64826983,,0.5170030259371425,0.6338243586415234
1,ENSG00000135093,-0.65133435,,0.51501073898615,0.6321277705925693
1,ENSG00000112304,-0.6561549,,0.5119336807623232,0.6287223337021912
1,ENSG00000129351,-0.65855104,,0.5104059713958065,0.6273474006654823
1,ENSG00000269343,-0.6624489,,0.50781077535444,0.6255072858248526
1,ENSG00000138867,-0.6645821,,0.5065371430599483,0.6243085310074571
1,ENSG00000241553,-0.66511595,,0.5062110866690367,0.6242769365568298
1,ENSG00000125166,-0.66991216,,0.503118239891355,0.6215693831713648
1,ENSG00000197182,-0.6707729,,0.5025337500896306,0.6213043970127967
1,ENSG00000213865,-0.671004,,0.5023990020196959,0.6213043970127967
1,ENSG00000054282,-0.6719914,,0.5018035035114394,0.6213043970127967
1,ENSG00000101882,-0.68102306,,0.496079428323841,0.615802301109284
1,ENSG00000163737,-0.6836372,,0.49440596501423273,0.6140918083081743
1,ENSG00000105662,-0.6930195,,0.4885157015525218,0.6075018718289289
1,ENSG00000140379,-0.6980247,,0.4853928725902932,0.6043417550884537
1,ENSG00000143970,-0.70023817,,0.48399961247534096,0.6033300508240903
1,ENSG00000166803,-0.7055871,,0.48070171226377467,0.5999388336841585
1,ENSG00000198478,-0.7184103,,0.47269583932755266,0.590656617031061
1,ENSG00000020922,-0.723642,,0.46950329053126927,0.5870203596413824
1,ENSG00000121486,-0.7239429,,0.46935205072245645,0.5870203596413824
1,ENSG00000089486,-0.7254495,,0.4684407062383893,0.5863974623875741
1,ENSG00000128923,-0.7270634,,0.46741784879049875,0.5854697346513902
1,ENSG00000203668,-0.73555976,,0.46215340029417773,0.5802747829675536
1,ENSG00000170271,-0.7357971,,0.46202880201094776,0.5802747829675536
1,ENSG00000162390,-0.7376874,,0.46086454479575834,0.5793566388902516
1,ENSG00000197562,-0.7451227,,0.4564059602460485,0.5740990226339521
1,ENSG00000169375,-0.74648184,,0.45560964186520936,0.5737719429708635
1,ENSG00000179151,-0.7470262,,0.45526613357189805,0.5737071107109788
1,ENSG00000005893,-0.7473335,,0.45511272840584005,0.5737071107109788
1,ENSG00000226167,-0.75656325,,0.44946031516332385,0.5670786490038779
1,ENSG00000148660,-0.75815815,,0.4486015384351514,0.5666832807709693
1,ENSG00000163481,-0.7582093,,0.4485709328868436,0.5666832807709693
1,ENSG00000105875,-0.7607672,,0.4469997032401507,0.5653471596670926
1,ENSG00000049541,-0.7619119,,0.44637097315687,0.5648957869792789
1,ENSG00000135407,-0.7675421,,0.44293008883652474,0.5612248320745722
1,ENSG00000173456,-0.7759236,,0.43804097300875666,0.5557076568450527
1,ENSG00000144134,-0.7774621,,0.43713691743575833,0.5548995201169858
1,ENSG00000125877,-0.7794701,,0.43596965261764997,0.5537560746573819
1,ENSG00000197933,-0.7884241,,0.4306422447101491,0.5479942342361849
1,ENSG00000124214,-0.7898868,,0.42985569677306223,0.5476640943558696
1,ENSG00000103356,-0.79019064,,0.42959573320103506,0.5476640943558696
1,ENSG00000170291,-0.7923985,,0.42839558617815776,0.5468095995566412
1,ENSG00000076108,-0.79638684,,0.4260738323867991,0.5445150207255649
1,ENSG00000225975,-0.7978486,,0.42515625911750154,0.5436767424284112
1,ENSG00000115942,-0.7998887,,0.4240012131711761,0.5425335720256798
1,ENSG00000105058,-0.8092859,,0.4186388374958836,0.5360021591598559
1,ENSG00000123892,-0.80977607,,0.41829706541523837,0.5358947607477591
1,ENSG00000163754,-0.81057453,,0.4178925732776523,0.535706827434276
1,ENSG00000268061,-0.81965685,,0.41261948414932026,0.5302555894015384
1,ENSG00000085760,-0.83036274,,0.4066081474223294,0.5231775420084214
1,ENSG00000077463,-0.8306615,,0.40642677131126703,0.5231775420084214
1,ENSG00000155926,-0.83296305,,0.405168740469792,0.5219718801588518
1,ENSG00000151502,-0.8342429,,0.40442572719469805,0.5213378791008576
1,ENSG00000187650,-0.83524346,,0.4038649028785788,0.5209380932226485
1,ENSG00000125826,-0.84004366,,0.4011851073902143,0.5178028901595436
1,ENSG00000187699,-0.84845585,,0.39639882094822265,0.5122616604044817
1,ENSG00000172046,-0.85067695,,0.39520975408889336,0.5110428556295709
1,ENSG00000137845,-0.8520183,,0.3944831127185625,0.5104208644017265
1,ENSG00000268205,-0.85408586,,0.3932914319188612,0.5098313134918238
1,ENSG00000115289,-0.8550111,,0.3928290521914064,0.5095497942907257
1,ENSG00000100263,-0.8585165,,0.39084696617685843,0.5072954376736488
1,ENSG00000143507,-0.8651869,,0.38720235973641626,0.5035084502705087
1,ENSG00000100319,-0.8667078,,0.38640472384734503,0.5027858585815798
1,ENSG00000183066,-0.8675276,,0.3858314434197775,0.5026694291073966
1,ENSG00000118482,-0.8708129,,0.3841590030401124,0.5008045221564327
1,ENSG00000143771,-0.8771169,,0.3807351259214119,0.4969645676285766
1,ENSG00000137801,-0.8928776,,0.37211072071719575,0.48723760406448186
1,ENSG00000163312,-0.8977808,,0.369591954818269,0.48516240183977444
1,ENSG00000022277,-0.90198845,,0.36738072159595303,0.48286979094015836
1,ENSG00000272463,-0.9045015,,0.3659988891182555,0.48166288257614626
1,ENSG00000163297,-0.9048106,,0.3658574136703563,0.48166288257614626
1,ENSG00000223855,-0.90509176,,0.36561839091159165,0.48166288257614626
1,ENSG00000110906,-0.9074278,,0.36445073164823405,0.4805384646986233
1,ENSG00000084731,-0.90800077,,0.36398702760386503,0.4802317735624327
1,ENSG00000142197,-0.9087146,,0.3637803887124622,0.4802317735624327
1,ENSG00000101856,-0.9119415,,0.36210492574884035,0.4786603280573093
1,ENSG00000214595,-0.91208243,,0.36190725884391983,0.4786603280573093
1,ENSG00000134146,-0.9121774,,0.36196708793592414,0.4786603280573093
1,ENSG00000103024,-0.9127318,,0.36170337049982315,0.4786603280573093
1,ENSG00000170473,-0.91276175,,0.3616810470925942,0.4786603280573093
1,ENSG00000109445,-0.91321504,,0.36143737183290203,0.4786603280573093
1,ENSG00000119280,-0.92291343,,0.3562402327537618,0.4730141876436531
1,ENSG00000144589,-0.9247244,,0.35539721665944735,0.47224410600472816
1,ENSG00000149483,-0.92657655,,0.3544666412126053,0.4715631756976913
1,ENSG00000138592,-0.9327263,,0.3512653865240958,0.4676037624580852
1,ENSG00000145833,-0.9330905,,0.35108954613874765,0.4676037624580852
1,ENSG00000143319,-0.93743104,,0.34887829675632565,0.4650218734186303
1,ENSG00000065526,-0.9429363,,0.3460525039866664,0.46155141417477075
1,ENSG00000198799,-0.947425,,0.34372290264554606,0.45903354222200815
1,ENSG00000135090,-0.9485671,,0.34318016857999656,0.4586034664368057
1,ENSG00000238227,-0.95032537,,0.3422533339587901,0.45765922005557647
1,ENSG00000105341,-0.9516683,,0.3415793799257655,0.45705212587620136
1,ENSG00000166595,-0.956764,,0.33902908298489065,0.45422465147814495
1,ENSG00000227591,-0.956772,,0.338797865617124,0.4542077191950862
1,ENSG00000091483,-0.9594705,,0.33765776198815756,0.45297148444892926
1,ENSG00000168575,-0.9668367,,0.3339066189433493,0.44880850851505805
1,ENSG00000150316,-0.9671955,,0.3337914899693437,0.44880850851505805
1,ENSG00000076258,-0.9678925,,0.33334004896562186,0.44862734569336926
1,ENSG00000184068,-0.9687518,,0.3329899267403226,0.4484465766470449
1,ENSG00000170185,-0.96892226,,0.332878136605695,0.4484465766470449
1,ENSG00000177042,-0.9737517,,0.3305076601532675,0.44626050539213113
1,ENSG00000034713,-0.97426265,,0.33027829866679437,0.4462407702403113
1,ENSG00000129003,-0.97500885,,0.32987719039223873,0.44598881043270794
1,ENSG00000132792,-0.9761648,,0.32933387950754467,0.44567580263784157
1,ENSG00000124356,-0.9762844,,0.32923952351428787,0.44567580263784157
1,ENSG00000102317,-0.97856504,,0.32813947175987523,0.44479701390542775
1,ENSG00000162298,-0.9804167,,0.32719357988581665,0.44409422534469434
1,ENSG00000196544,-0.9836552,,0.3256642435605497,0.4428327975057362
1,ENSG00000107829,-0.98809385,,0.3233896981663542,0.4406582247801207
1,ENSG00000141026,-0.98893523,,0.3230062153385195,0.44042448521879496
1,ENSG00000149564,-0.9920352,,0.3214049938084674,0.43852894099408746
1,ENSG00000110876,-0.9942327,,0.32046739398249163,0.43755311921974543
1,ENSG00000185829,-0.9989931,,0.31799913339161273,0.4350244892612055
1,ENSG00000205002,-1.0,,0.31741775250319954,0.43469621745805115
1,ENSG00000176402,-1.0,,0.31741775250319293,0.43469621745805115
1,ENSG00000133808,-1.0,,0.31741775250318877,0.43469621745805115
1,ENSG00000101997,-1.0002289,,0.31754997983701716,0.43469621745805115
1,ENSG00000154102,-1.003855,,0.3157697885288427,0.4334013345858224
1,ENSG00000105248,-1.0054685,,0.3150440015200643,0.4326909683798371
1,ENSG00000166619,-1.0071031,,0.3142537696311835,0.4318910934481477
1,ENSG00000140299,-1.0071906,,0.3142178324365732,0.4318910934481477
1,ENSG00000170430,-1.0140302,,0.3109450087137791,0.42819332545210936
1,ENSG00000163687,-1.0166649,,0.30948202102549294,0.4270242888891882
1,ENSG00000185658,-1.019698,,0.30820919617668013,0.4255539599037484
1,ENSG00000128253,-1.0202302,,0.30779026700479384,0.42525809497071915
1,ENSG00000182552,-1.0209359,,0.30763138766402237,0.42525809497071915
1,ENSG00000104894,-1.022996,,0.3066437619157184,0.4245208109665975
1,ENSG00000181610,-1.0257454,,0.30538993701969896,0.4230668594179563
1,ENSG00000127554,-1.0282845,,0.30417296147042144,0.42166205065746215
1,ENSG00000172889,-1.0361663,,0.30034902507565503,0.41691735077302017
1,ENSG00000101162,-1.0387616,,0.2992134708163729,0.4156187114681971
1,ENSG00000170456,-1.0391985,,0.298980655281859,0.4155731114887646
1,ENSG00000109685,-1.040847,,0.2982434675620431,0.41482592074559943
1,ENSG00000140553,-1.0419519,,0.2977654566472825,0.41443845874953317
1,ENSG00000131013,-1.0589284,,0.2899746446803985,0.4044075917086363
1,ENSG00000149930,-1.0648154,,0.2872601339565921,0.4011603214797032
1,ENSG00000255135,-1.0662557,,0.28666204404021955,0.40076239217777365
1,ENSG00000100023,-1.0758153,,0.28235856031861095,0.3951118440013963
1,ENSG00000100478,-1.0873307,,0.277175160056972,0.3881199343654904
1,ENSG00000100258,-1.0903606,,0.2759146689884117,0.3866154296412134
1,ENSG00000180573,-1.0909457,,0.2756476099644447,0.38650184447106345
1,ENSG00000136935,-1.0932779,,0.27456624689321113,0.3853826300199747
1,ENSG00000141873,-1.0939019,,0.27436989128165107,0.3853826300199747
1,ENSG00000255949,-1.094021,,0.27414734152250186,0.3853826300199747
1,ENSG00000157538,-1.0962678,,0.27330655722838115,0.3845166052272011
1,ENSG00000113732,-1.0965781,,0.27323126211601095,0.3845166052272011
1,ENSG00000103047,-1.0980462,,0.27250781198612695,0.3839127005472351
1,ENSG00000171823,-1.100529,,0.27129250207386857,0.38245985027781476
1,ENSG00000248483,-1.1031848,,0.27024410985354624,0.38124050256325126
1,ENSG00000113971,-1.110491,,0.26713487307778544,0.37762331037798513
1,ENSG00000169689,-1.114204,,0.26557697363321325,0.3756766175696509
1,ENSG00000100664,-1.1163576,,0.26467678638530934,0.37491367560236727
1,ENSG00000158796,-1.1191217,,0.2634264983933331,0.3733971784865936
1,ENSG00000261824,-1.1215838,,0.2623870461801153,0.3721776668684503
1,ENSG00000104290,-1.1224033,,0.2619517412967685,0.3718140153105772
1,ENSG00000140859,-1.1250787,,0.260779601225703,0.370403288685585
1,ENSG00000168393,-1.1297961,,0.2589409487081971,0.36804329098196553
1,ENSG00000111670,-1.1414609,,0.25404982979237073,0.36183382200722847
1,ENSG00000236304,-1.1417838,,0.2538564392825699,0.36180636545211264
1,ENSG00000244701,-1.1487654,,0.25090771978649173,0.357849170704413
1,ENSG00000161980,-1.14985,,0.25059698158230587,0.35765146135167003
1,ENSG00000198786,-1.1546174,,0.2486468282113064,0.3551121024213709
1,ENSG00000143409,-1.1670885,,0.24349598376951478,0.3482344489146949
1,ENSG00000070610,-1.1714413,,0.24176597851478332,0.34623687343467935
1,ENSG00000081181,-1.1736892,,0.2407727964751017,0.3452904562286137
1,ENSG00000077097,-1.1772472,,0.23945125167902723,0.3436323901857863
1,ENSG00000253719,-1.18714,,0.23554621253946428,0.3387301243301085
1,ENSG00000137501,-1.1952021,,0.23231911701492905,0.33455240828622496
1,ENSG00000133256,-1.199334,,0.2307041792072901,0.33267004536728834
1,ENSG00000129932,-1.2008592,,0.23015694851467797,0.33215490776793577
